"pfoa_val","pfoa_detected","state","water_use","tritium_tu","well_depth","tritium_category","month","median_income","poverty_rate","unemployment_rate","pct_white","pct_black","pct_hispanic","pct_bachelor_plus","pct_children","pct_adults","pct_older","pop_density_per_sq_mile","longitude","latitude","cancer_rate"
2,"1","California","Production",0.14,144.78,"Mixed","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Production",2.45,74.98,"Modern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.43,283.46,"Mixed","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
24.2,"1","California","Production",3.64,128.02,"Modern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.26,149.35,"Mixed","September",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",2.84,53.64,"Modern","November",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
7.9,"1","California","Production",0.83,359.66,"Mixed","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.7,"1","California","Production",1.05,214.27,"Mixed","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.2,"0","California","Production",0.37,236.22,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",2.28,113.08,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
2.2,"1","California","Production",3.08,0,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
9.2,"1","California","Production",1.66,396.24,"Modern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.7,"1","California","Production",1,296.27,"Modern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",3.43,36.58,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Production",0.45,94.49,"Mixed","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.2,"0","California","Production",0.35,81.69,"Mixed","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Domestic",2.63,24.38,"Modern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4.3,"1","California","Domestic",4.14,60.96,"Modern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
2.8,"0","California","Production",0.17,351.13,"Mixed","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"0","California","Production",0.54,152.4,"Mixed","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",0.95,106.68,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Production",0.66,111.25,"Mixed","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.14,153.01,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Production",0.18,53.04,"Mixed","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
8.4,"1","California","Production",1.51,99.06,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",4.34,51.82,"Modern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",0.35,158.5,"Mixed","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",0.13,68.58,"Mixed","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",0.1,91.44,"Mixed","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.26,111.25,"Mixed","November",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.3,"1","California","Domestic",-0.08,100.58,"PreModern","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Production",-0.13,405.38,"PreModern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",1.65,51.21,"Modern","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",2.59,32.61,"Modern","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",1.69,152.4,"Modern","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.5,"0","California","Production",3.48,50.9,"Modern","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.8,"1","California","Production",0.98,158.5,"Mixed","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.47,142.04,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
2.5,"1","California","Production",0.18,192.02,"Mixed","September",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.8,"1","California","Production",0.82,53.95,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4.6,"1","California","Production",1.43,399.29,"Modern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",-0.04,106.68,"PreModern","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",0.4,182.88,"Mixed","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",0.52,182.88,"Mixed","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",0.2,38.4,"Mixed","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
5,"1","California","Domestic",0.25,121.92,"Mixed","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",1.06,152.4,"Modern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",0.03,150.88,"PreModern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.18,518.16,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Production",0.08,216.41,"PreModern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.09,164.59,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Domestic",1.49,48.77,"Modern","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",1.44,67.06,"Modern","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",1.6,64.62,"Modern","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",1.19,269.14,"Modern","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",-0.17,222.5,"PreModern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.06,91.44,"PreModern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"0","California","Production",0.93,56.69,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
5,"1","California","Domestic",-0.07,152.4,"PreModern","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.7,"1","California","Domestic",-0.16,76.2,"PreModern","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",-0.05,140.21,"PreModern","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.2,"0","California","Production",4.49,143.26,"Modern","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",1.21,96.01,"Modern","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.72,36.58,"Mixed","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",2.4,0,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.7,"1","California","Production",1.79,94.18,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",0.13,77.42,"Mixed","September",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0.22,96.32,"Mixed","November",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",1.84,70.1,"Modern","November",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.7,"1","California","Domestic",0.28,0,"Mixed","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",3.06,64.01,"Modern","November",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",3.19,54.86,"Modern","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",0.71,62.48,"Mixed","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.7,"1","California","Irrigation",-0.32,121.92,"PreModern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",-0.05,152.4,"PreModern","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
5.9,"1","California","Production",0.85,69.49,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.23,243.84,"Mixed","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",1.84,102.11,"Modern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Production",0.19,542.54,"Mixed","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.4,"1","California","Production",0.27,274.32,"Mixed","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.3,"1","California","Domestic",0.27,152.4,"Mixed","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.4,"1","California","Production",0.26,121.92,"Mixed","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.8,"1","California","Domestic",-0.2,152.4,"PreModern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4.9,"1","California","Production",0.36,175.26,"Mixed","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.7,"1","California","Domestic",0.39,54.86,"Mixed","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Production",-0.12,164.59,"PreModern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"0","California","Production",0.35,92.35,"Mixed","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",0.19,90.22,"Mixed","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
2.4,"1","California","Domestic",2.36,110.64,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.5,70.1,"Mixed","September",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",0.88,115.82,"Mixed","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",1.4,39.62,"Modern","August",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.49,54.86,"Mixed","September",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",3.54,35.66,"Modern","September",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
14.5,"1","California","Domestic",2.19,33.53,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",1.08,25.6,"Modern","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
25,"1","California","Domestic",1.9,62.48,"Modern","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",2.43,51.21,"Modern","November",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.24,91.44,"Mixed","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",5.73,63.09,"Modern","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Production",1.85,82.3,"Modern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",2.77,94.49,"Modern","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.6,"1","California","Domestic",2.66,111.56,"Modern","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",1.52,70.71,"Modern","October",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4,"1","California","Domestic",-0.05,30.48,"PreModern","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.8,"1","California","Domestic",0.11,146.3,"Mixed","June",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
14.2,"1","California","Domestic",1.38,48.77,"Modern","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
2.4,"1","California","Domestic",1.44,38.1,"Modern","November",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.88,60.96,"Modern","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
7.8,"1","California","Production",3.57,56.08,"Modern","September",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.5,"0","California","Production",0.47,61.26,"Mixed","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",2.71,91.44,"Modern","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.8,"1","California","Domestic",-0.07,153.01,"PreModern","February",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.3,"1","California","Irrigation",0.27,220.98,"Mixed","January",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0.04,54.25,"PreModern","November",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
4.5,"1","California","Production",2.19,82.3,"Modern","March",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
3.7,"1","California","Production",0.02,243.84,"PreModern","July",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",2.67,20.42,"Modern","December",78672,12.58,6.14,56.05,5.72,39.09,32.21,22.76,62.89,14.35,252.45,-119.472147528039,37.1839118907824,0.45
